"year.x","GPA.Range","major1","major2","survey_plans","survey_internships","survey_salary","Gender","IPEDS.Race.Ethnicity","latin_honors","Combined Bacc and Masters","Region"
"2020","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",85000,"Female","White","1","0","Midwest"
"2020","3.50 - 4.00","Human Capital Mgmt & Leadership","0","accepted fulltime job","One",67000,"Female","White","1","0","Midwest"
"2019","3.00 - 3.49","Marketing","0","accepted fulltime job","One",60000,"Male","White","0","0","Midwest"
"2019","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",52222.7320665083,"Female","Multi Racial","0","0","Midwest"
"2021","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",55000,"Female","White","0","0","Midwest"
"2020","3.00 - 3.49","Finance","1","accepted fulltime job","MoreThanOne",55000,"Female","White","0","0","Midwest"
"2020","3.50 - 4.00","Supply Chain & Operations Mgmt","0","accepted fulltime job","MoreThanOne",58500,"Female","White","1","0","Midwest"
"2021","3.00 - 3.49","Business Analytics","0","accepted fulltime job","One",56000,"Female","White","0","0","South"
"2019","2.50 - 2.99","Marketing","0","military service","None",38000,"Male","White","0","0","South"
"2020","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",52222.7320665083,"Male","White","0","0","Midwest"
"2020","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",60000,"Male","White","0","0","Midwest"
"2021","3.50 - 4.00","Finance","1","accepted fulltime job","MoreThanOne",57000,"Male","White","1","1","Midwest"
"2020","2.50 - 2.99","Business Economics","0","accepted fulltime job","MoreThanOne",61136.1842105263,"Male","White","0","0","Midwest"
"2021","3.50 - 4.00","Business Analytics","0","accepted fulltime job","MoreThanOne",60000,"Male","White","1","0","Midwest"
"2020","2.50 - 2.99","Finance","0","accepted fulltime job","MoreThanOne",61083.6580406654,"Male","White","0","0","Midwest"
"2020","3.00 - 3.49","Supply Chain & Operations Mgmt","0","accepted fulltime job","One",55000,"Female","White","0","0","Midwest"
"2021","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",53000,"Female","White","1","0","Midwest"
"2019","3.00 - 3.49","Information Systems","0","accepted fulltime job","None",48000,"Male","White","0","0","Midwest"
"2020","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",52222.7320665083,"Female","White","0","0","Midwest"
"2020","3.00 - 3.49","Accountancy","0","accepted fulltime job","MoreThanOne",52000,"Male","White","0","1","Midwest"
"2021","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",42000,"Male","White","0","0","Midwest"
"2021","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",61083.6580406654,"Male","White","1","0","Midwest"
"2021","3.00 - 3.49","Supply Chain & Operations Mgmt","0","accepted fulltime job","MoreThanOne",51000,"Male","White","0","0","Midwest"
"2019","2.50 - 2.99","Finance","0","accepted fulltime job","One",55000,"Female","White","0","0","West"
"2021","3.00 - 3.49","Supply Chain & Operations Mgmt","0","accepted fulltime job","MoreThanOne",50000,"Male","White","0","0","West"
"2020","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",42000,"Female","Multi Racial","0","0","Northeast"
"2021","3.00 - 3.49","Finance","0","accepted fulltime job","One",70000,"Male","White","1","0","Northeast"
"2021","3.50 - 4.00","Supply Chain & Operations Mgmt","0","accepted fulltime job","MoreThanOne",50000,"Female","White","1","0","Northeast"
"2021","2.00 - 2.49","Finance","0","accepted fulltime job","MoreThanOne",61083.6580406654,"Male","White","0","0","Northeast"
"2020","3.00 - 3.49","Accountancy","0","accepted fulltime job","MoreThanOne",63000,"Male","White","0","0","Northeast"
"2021","3.00 - 3.49","Marketing","0","accepted fulltime job","One",30000,"Female","White","0","0","Northeast"
"2021","2.50 - 2.99","Accountancy","0","accepted fulltime job","None",62000,"Female","White","0","0","Northeast"
"2020","3.00 - 3.49","Finance","1","accepted fulltime job","One",65000,"Female","White","0","0","Northeast"
"2021","3.00 - 3.49","Marketing","0","accepted fulltime job","None",58000,"Female","White","0","0","Northeast"
"2020","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",62500,"Female","Hispanic/Latino","1","0","Northeast"
"2021","2.50 - 2.99","Business Economics","0","accepted fulltime job","One",60000,"Male","White","0","0","Northeast"
"2021","3.00 - 3.49","Supply Chain & Operations Mgmt","0","accepted fulltime job","One",57500,"Male","White","0","0","Northeast"
"2021","3.00 - 3.49","Marketing","0","accepted fulltime job","One",52222.7320665083,"Male","White","0","0","Northeast"
"2019","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",85000,"Male","White","1","0","Northeast"
"2019","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",55000,"Female","Multi Racial","0","0","Northeast"
"2019","3.00 - 3.49","Finance","0","accepted fulltime job","One",55000,"Male","White","0","0","Northeast"
"2019","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",80000,"Male","White","1","0","Northeast"
"2021","3.50 - 4.00","Accountancy","1","accepted fulltime job","One",68000,"Female","White","1","0","Northeast"
"2021","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",85000,"Male","White","1","0","Northeast"
"2021","3.00 - 3.49","Business Analytics","0","accepted fulltime job","None",60000,"Male","White","0","0","Northeast"
"2021","2.50 - 2.99","Finance","0","accepted fulltime job","One",80000,"Male","White","0","0","Northeast"
"2020","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",52222.7320665083,"Female","White","0","0","Northeast"
"2019","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",85000,"Male","White","0","0","Northeast"
"2020","2.50 - 2.99","Finance","0","accepted fulltime job","MoreThanOne",55000,"Male","White","0","0","Northeast"
"2019","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",10000,"Female","White","0","0","Northeast"
"2020","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",65000,"Male","Hispanic/Latino","0","0","Northeast"
"2019","3.50 - 4.00","Accountancy","0","accepted fulltime job","MoreThanOne",63000,"Female","White","1","1","Northeast"
"2019","3.50 - 4.00","Marketing","0","accepted fulltime job","MoreThanOne",52222.7320665083,"Female","White","1","0","Northeast"
"2021","3.50 - 4.00","Human Capital Mgmt & Leadership","0","accepted fulltime job","One",70000,"Female","White","1","0","Northeast"
"2020","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",55000,"Female","White","0","0","Northeast"
"2021","3.50 - 4.00","Marketing","1","accepted fulltime job","MoreThanOne",60000,"Female","White","0","0","Northeast"
"2020","3.00 - 3.49","Finance","0","accepted fulltime job","One",57000,"Female","White","0","0","Northeast"
"2020","3.50 - 4.00","Marketing","0","accepted fulltime job","MoreThanOne",52222.7320665083,"Female","White","1","0","Northeast"
"2021","3.50 - 4.00","Accountancy","0","accepted fulltime job","MoreThanOne",70000,"Female","White","1","1","Northeast"
"2021","3.50 - 4.00","Accountancy","0","accepted fulltime job","One",65000,"Female","Multi Racial","1","1","Northeast"
"2020","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",45000,"Male","Hispanic/Latino","0","0","Northeast"
"2020","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",85000,"Male","White","1","0","Northeast"
"2020","3.00 - 3.49","Finance","1","accepted fulltime job","MoreThanOne",60000,"Female","Hispanic/Latino","0","0","Northeast"
"2020","3.00 - 3.49","Marketing","0","accepted parttime job","MoreThanOne",52222.7320665083,"Female","White","0","0","Northeast"
"2020","3.00 - 3.49","Finance","0","continuing education","One",61083.6580406654,"Male","White","0","0","Northeast"
"2020","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",61083.6580406654,"Male","White","1","0","Northeast"
"2021","3.50 - 4.00","Finance","0","accepted fulltime job","None",74000,"Male","White","1","0","Northeast"
"2019","3.00 - 3.49","Supply Chain & Operations Mgmt","0","accepted fulltime job","One",50000,"Female","Asian","0","0","Northeast"
"2021","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",85000,"Male","Multi Racial","1","0","Northeast"
"2020","3.50 - 4.00","Finance","0","accepted fulltime job","One",60000,"Female","White","1","0","Northeast"
"2019","3.50 - 4.00","Finance","0","accepted fulltime job","One",70000,"Male","White","1","0","Northeast"
"2020","3.00 - 3.49","Marketing","0","accepted parttime job","MoreThanOne",52222.7320665083,"Male","White","0","0","Northeast"
"2020","2.50 - 2.99","Human Capital Mgmt & Leadership","0","accepted fulltime job","MoreThanOne",72500,"Male","Black or African American","0","0","Northeast"
"2019","3.50 - 4.00","Accountancy","0","accepted fulltime job","One",60000,"Female","White","1","1","Northeast"
"2019","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",70000,"Male","White","1","0","Northeast"
"2020","3.00 - 3.49","Marketing","1","accepted fulltime job","One",52222.7320665083,"Female","White","0","0","Northeast"
"2021","3.50 - 4.00","Marketing","0","accepted fulltime job","One",45000,"Female","White","1","0","Northeast"
"2020","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",52222.7320665083,"Female","White","0","0","Northeast"
"2021","3.00 - 3.49","Finance","0","accepted fulltime job","One",65000,"Female","White","0","0","Northeast"
"2021","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",61083.6580406654,"Male","White","0","0","Northeast"
"2020","2.50 - 2.99","Marketing","0","accepted fulltime job","One",52222.7320665083,"Female","White","0","0","Northeast"
"2021","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",84000,"Male","White","0","0","Northeast"
"2019","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",70000,"Male","White","0","0","Northeast"
"2021","3.50 - 4.00","Marketing","0","accepted fulltime job","One",60000,"Female","White","1","0","Northeast"
"2021","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",72500,"Female","Non-Resident Alien","0","0","Northeast"
"2021","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",75000,"Female","White","0","0","Northeast"
"2020","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",80500,"Male","White","1","0","Northeast"
"2020","3.00 - 3.49","Human Capital Mgmt & Leadership","0","accepted fulltime job","One",53689.2972972973,"Male","White","0","0","Northeast"
"2020","3.50 - 4.00","Marketing","0","accepted fulltime job","One",54995.2,"Female","White","1","0","Northeast"
"2021","3.00 - 3.49","Marketing","0","accepted fulltime job","None",58240,"Female","White","0","0","Northeast"
"2020","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",75000,"Female","White","0","0","Northeast"
"2019","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",85000,"Male","White","1","0","Northeast"
"2021","3.50 - 4.00","Marketing","0","accepted fulltime job","MoreThanOne",48000,"Female","White","1","0","Northeast"
"2020","3.50 - 4.00","Accountancy","1","accepted fulltime job","MoreThanOne",70000,"Male","Hispanic/Latino","1","0","Northeast"
"2021","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",72000,"Male","White","0","0","Northeast"
"2021","3.50 - 4.00","Business Economics","1","accepted fulltime job","MoreThanOne",85000,"Male","White","1","1","Northeast"
"2019","3.00 - 3.49","Marketing","0","accepted fulltime job","One",58000,"Male","White","0","0","Northeast"
"2019","3.50 - 4.00","Finance","0","accepted fulltime job","One",65000,"Male","White","1","0","South"
"2020","3.00 - 3.49","Business Economics","0","accepted fulltime job","MoreThanOne",65000,"Male","White","0","0","South"
"2021","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",56000,"Male","White","0","0","South"
"2020","3.00 - 3.49","Supply Chain & Operations Mgmt","0","accepted fulltime job","One",65000,"Female","White","0","0","South"
"2020","2.50 - 2.99","Finance","0","accepted fulltime job","One",61083.6580406654,"Male","Hispanic/Latino","0","0","South"
"2020","2.00 - 2.49","Information Systems","0","accepted fulltime job","MoreThanOne",60000,"Male","White","0","0","South"
"2020","3.50 - 4.00","Accountancy","0","accepted fulltime job","One",60000,"Female","White","1","1","South"
"2021","3.50 - 4.00","Marketing","0","accepted fulltime job","MoreThanOne",52000,"Female","Asian","1","0","South"
"2019","3.00 - 3.49","Finance","0","accepted fulltime job","One",50000,"Male","White","0","0","South"
"2020","3.50 - 4.00","Finance","0","accepted fulltime job","None",70000,"Male","White","1","0","South"
"2019","3.50 - 4.00","Marketing","1","accepted fulltime job","MoreThanOne",56000,"Female","White","0","0","South"
"2020","3.50 - 4.00","Business Economics","0","accepted fulltime job","None",63500,"Female","White","1","0","South"
"2020","3.50 - 4.00","Information Systems","0","accepted fulltime job","MoreThanOne",75000,"Female","White","1","0","South"
"2021","3.50 - 4.00","Finance","0","accepted fulltime job","None",65000,"Male","White","1","0","South"
"2019","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",50000,"Male","White","0","0","South"
"2021","3.50 - 4.00","Business Economics","0","accepted fulltime job","One",57000,"Female","White","1","0","South"
"2020","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",65000,"Male","White","1","0","South"
"2021","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",55000,"Male","White","1","0","South"
"2021","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",48000,"Female","White","0","0","South"
"2021","3.50 - 4.00","Marketing","0","accepted fulltime job","MoreThanOne",40000,"Female","Asian","0","0","Midwest"
"2020","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",68000,"Female","White","0","0","Midwest"
"2021","3.50 - 4.00","Accountancy","0","accepted fulltime job","MoreThanOne",53000,"Male","White","1","0","Midwest"
"2021","3.50 - 4.00","Marketing","0","accepted fulltime job","MoreThanOne",52222.7320665083,"Female","White","1","0","Midwest"
"2020","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",60000,"Female","Multi Racial","1","0","Midwest"
"2020","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",60000,"Female","White","0","0","Midwest"
"2021","3.00 - 3.49","Finance","0","accepted fulltime job","One",75000,"Female","White","0","0","Midwest"
"2021","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",60000,"Female","White","0","0","Midwest"
"2020","3.50 - 4.00","Accountancy","0","accepted fulltime job","One",53000,"Male","White","1","0","Midwest"
"2020","3.00 - 3.49","Information Systems","0","accepted fulltime job","MoreThanOne",58000,"Male","White","0","0","Midwest"
"2021","3.00 - 3.49","Business Economics","1","accepted fulltime job","MoreThanOne",70000,"Male","White","0","0","Midwest"
"2020","3.50 - 4.00","Accountancy","0","accepted fulltime job","One",51000,"Female","White","1","0","Midwest"
"2019","2.00 - 2.49","Marketing","0","accepted fulltime job","MoreThanOne",29000,"Male","White","0","0","Midwest"
"2020","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",61083.6580406654,"Male","White","0","0","Midwest"
"2021","3.00 - 3.49","Supply Chain & Operations Mgmt","0","accepted fulltime job","MoreThanOne",55000,"Male","White","0","0","Midwest"
"2020","3.50 - 4.00","Accountancy","1","accepted fulltime job","MoreThanOne",52000,"Male","Multi Racial","1","0","Midwest"
"2019","3.50 - 4.00","Accountancy","0","accepted fulltime job","MoreThanOne",52000,"Female","White","1","1","Midwest"
"2021","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",60000,"Male","White","0","0","Midwest"
"2021","3.00 - 3.49","Marketing","0","accepted fulltime job","One",70000,"Female","White","0","0","Midwest"
"2019","3.00 - 3.49","Human Capital Mgmt & Leadership","0","accepted fulltime job","One",53689.2972972973,"Female","White","0","0","Midwest"
"2020","3.00 - 3.49","Supply Chain & Operations Mgmt","0","accepted fulltime job","One",55000,"Male","Hispanic/Latino","0","0","Midwest"
"2019","3.00 - 3.49","Marketing","0","accepted fulltime job","One",62500,"Female","White","0","0","Midwest"
"2021","3.50 - 4.00","Marketing","0","accepted fulltime job","MoreThanOne",45000,"Male","White","1","0","Midwest"
